ⲁⲇⲁⲙⲁⲛⲧⲓⲛⲏ	Greek
ⲁⲇⲁⲙⲁⲛⲧⲟⲥ	Greek
ⲁⲇⲁⲙⲁⲥ	Greek
ⲁⲇⲏⲗⲟⲥ	Greek
ⲁⲇⲓϭⲓ	Greek
ⲁⲇⲓⲕⲁⲓⲟⲥ	Greek
ⲁⲇⲓⲕⲓⲁ	Greek
ⲁⲇⲓⲕⲟⲛ	Greek
ⲁⲇⲓⲕⲟⲥ	Greek
ⲁⲇⲓⲕⲱⲥ	Greek
ⲁⲇⲓⲟⲕⲗⲏϯⲁⲛⲟⲥ	Greek
ⲁⲇⲣⲓⲁⲛⲟⲥ	Greek
ⲁⲇⲱⲛⲁⲓ	Hebrew
ⲁⲇⲱⲛⲉⲓ	Greek
ⲁⲉⲓ	Greek
ⲁⲉⲛⲛⲟⲏⲧⲟⲥ	Greek
ⲁⲉⲣⲓⲛⲟⲛ	Greek
ⲁⲉⲣⲟⲇⲓⲟⲥ	Greek
ⲁⲉⲧⲟⲥ	Greek
ⲁⲍⲁⲣⲓⲁ	Hebrew
ⲁⲏⲣ	Greek
ⲁⲏⲥ	Greek
ⲁⲑⲁ	Aramaic
ⲁⲑⲁⲛⲁⲥⲓⲁ	Greek
ⲁⲑⲁⲛⲁⲥⲓⲟⲥ	Greek
ⲁⲑⲁⲛⲁⲧⲟⲛ	Greek
ⲁⲑⲁⲛⲁⲧⲟⲥ	Greek
ⲁⲑⲉⲣⲙⲏⲛⲉⲩⲉ	Greek
ⲁⲑⲉⲧⲉⲓ	Greek
ⲁⲑⲉⲧⲓ	Greek
ⲁⲑⲉⲧⲓⲛ	Greek
ⲁⲑⲏⲛⲁⲓⲟⲥ	Greek
ⲁⲑⲗⲏⲥⲓⲥ	Greek
ⲁⲑⲗⲏⲧⲏⲥ	Greek
ⲁⲑⲗⲓⲥⲓⲥ	Greek
ⲁⲑⲗⲟⲛ	Greek
ⲁⲑⲗⲟⲫⲟⲣⲟⲥ	Greek
ⲁⲑⲩⲛⲁ	Greek
ⲁⲑⲩⲣⲁⲥ	Greek
ⲁⲓϯⲁⲛⲧ	Greek
ⲁⲓⲁⲥⲑⲁⲛⲉ	Greek
ⲁⲓⲇⲓⲟⲥ	Greek
ⲁⲓⲇⲟⲓⲟⲛ	Greek
ⲁⲓⲑⲏⲥⲓⲥ	Greek
ⲁⲓⲛⲓⲅⲙⲁ	Greek
ⲁⲓⲡⲉⲛⲟⲥ	Greek
